agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry,old_agent_id
1045,,11,26019,27326,19492,16373,7014047,0.38,2.05,,"MULTILINESTRING ((-76.981967 39.001441,-76.984699 38.996381))",457
1045,,12,27326,26042,23128,16374,7014048,0.25,2.3,,"MULTILINESTRING ((-76.984699 38.996381,-76.986508 38.992971))",457
1045,,13,26042,26017,19572,16375,7014049,0.3,2.6,,"MULTILINESTRING ((-76.986508 38.992971,-76.987617 38.988781))",457
1045,,14,26017,23495,19483,16375,7014049,0.2,2.8,,"MULTILINESTRING ((-76.987617 38.988781,-76.988019 38.985863))",457
1045,,15,23495,26016,19193,16376,7014050,0.3,3.1,,"MULTILINESTRING ((-76.988019 38.985863,-76.98885 38.981513))",457
1045,,16,26016,26015,19482,16376,7014050,0.08,3.18,,"MULTILINESTRING ((-76.98885 38.981513,-76.989546 38.980462))",457
1045,,17,26015,23409,19476,16376,7014050,0.23,3.41,,"MULTILINESTRING ((-76.989546 38.980462,-76.991777 38.977631))",457
1045,,18,23409,26014,18912,16377,7014051,0.21,3.62,,"MULTILINESTRING ((-76.991777 38.977631,-76.994127 38.975262))",457
1045,,19,26014,26013,19474,16378,7014052,0.38,4,,"MULTILINESTRING ((-76.994127 38.975262,-76.998429 38.970992))",457
1045,,20,26013,28075,19470,16378,7014052,0.18,4.18,,"MULTILINESTRING ((-76.998429 38.970992,-77.000117 38.968713))",457
1045,,21,28075,20936,25498,16379,7014053,0.25,4.43,,"MULTILINESTRING ((-77.000117 38.968713,-77.002477 38.965682))",457
1045,,22,20936,21449,11363,16379,7014053,0.05,4.48,,"MULTILINESTRING ((-77.002477 38.965682,-77.002927 38.965073))",457
1045,,23,21449,249,13079,16380,7014054,0.29,4.77,,"MULTILINESTRING ((-77.002927 38.965073,-77.002417 38.960924))",457
1045,,24,249,20941,747,16380,7014054,0.29,5.06,,"MULTILINESTRING ((-77.002417 38.960924,-77.002139 38.956731))",457
1046,,1,20941,249,11379,16382,7014056,0.29,0.29,,"MULTILINESTRING ((-77.002139 38.956731,-77.002417 38.960924))",458
1046,,2,249,21449,748,16383,7014057,0.29,0.58,,"MULTILINESTRING ((-77.002417 38.960924,-77.002927 38.965073))",458
1046,,3,21449,20936,13080,16383,7014057,0.05,0.63,,"MULTILINESTRING ((-77.002927 38.965073,-77.002477 38.965682))",458
1046,,4,20936,28075,11365,16383,7014057,0.25,0.88,,"MULTILINESTRING ((-77.002477 38.965682,-77.000117 38.968713))",458
1046,,5,28075,26013,25499,16384,7014058,0.18,1.06,,"MULTILINESTRING ((-77.000117 38.968713,-76.998429 38.970992))",458
1046,,6,26013,26014,19468,16385,7014059,0.38,1.44,,"MULTILINESTRING ((-76.998429 38.970992,-76.994127 38.975262))",458
1046,,7,26014,23409,19471,16386,7014060,0.21,1.65,,"MULTILINESTRING ((-76.994127 38.975262,-76.991777 38.977631))",458
1046,,8,23409,26015,18913,16387,7014061,0.23,1.88,,"MULTILINESTRING ((-76.991777 38.977631,-76.989546 38.980462))",458
1046,,9,26015,26016,19477,16387,7014061,0.08,1.96,,"MULTILINESTRING ((-76.989546 38.980462,-76.98885 38.981513))",458
1046,,10,26016,23495,19480,16387,7014061,0.3,2.26,,"MULTILINESTRING ((-76.98885 38.981513,-76.988019 38.985863))",458
1046,,11,23495,26017,19194,16389,7014063,0.2,2.46,,"MULTILINESTRING ((-76.988019 38.985863,-76.987617 38.988781))",458
1046,,12,26017,26042,19486,16389,7014063,0.3,2.76,,"MULTILINESTRING ((-76.987617 38.988781,-76.986508 38.992971))",458
1046,,13,26042,27326,19574,16389,7014063,0.25,3.01,,"MULTILINESTRING ((-76.986508 38.992971,-76.984699 38.996381))",458
1046,,14,27326,26019,23127,16390,7014064,0.38,3.39,,"MULTILINESTRING ((-76.984699 38.996381,-76.981967 39.001441))",458
1046,,15,26019,26020,19491,16390,7014064,0.12,3.51,,"MULTILINESTRING ((-76.981967 39.001441,-76.981207 39.003143))",458
1046,,16,26020,26947,19495,16390,7014064,0.08,3.59,,"MULTILINESTRING ((-76.981207 39.003143,-76.980869 39.004241))",458
1046,,17,26947,26011,22337,16390,7014064,0.19,3.78,,"MULTILINESTRING ((-76.980869 39.004241,-76.98033 39.006841))",458
1046,,18,26011,22144,19462,16390,7014064,0.23,4.01,,"MULTILINESTRING ((-76.98033 39.006841,-76.979417 39.010161))",458
1046,,19,22144,22145,15319,16390,7014064,0.09,4.1,,"MULTILINESTRING ((-76.979417 39.010161,-76.979047 39.011421))",458
1046,,20,22145,22168,15323,16390,7014064,0.28,4.38,,"MULTILINESTRING ((-76.979047 39.011421,-76.977937 39.015333))",458
1046,,21,22168,22487,15397,16390,7014064,0.13,4.51,,"MULTILINESTRING ((-76.977937 39.015333,-76.977307 39.017203))",458
1046,,22,22487,22466,16442,16391,7014065,0.22,4.73,,"MULTILINESTRING ((-76.977307 39.017203,-76.976767 39.020322))",458
1046,,23,22466,22547,16376,16391,7014065,0.14,4.87,,"MULTILINESTRING ((-76.976767 39.020322,-76.977499 39.022192))",458
1047,,1,20744,20743,10681,16394,7014068,0.19,0.19,,"MULTILINESTRING ((-77.07671 38.967403,-77.075546 38.964903))",459
1047,,2,20743,21483,10679,16395,7014069,0.07,0.26,,"MULTILINESTRING ((-77.075546 38.964903,-77.075028 38.963983))",459
1047,,3,21483,20745,13198,16397,7014071,0.22,0.48,,"MULTILINESTRING ((-77.075028 38.963983,-77.073358 38.961013))",459
1047,,4,20745,20746,10684,16398,7014072,0.15,0.63,,"MULTILINESTRING ((-77.073358 38.961013,-77.072146 38.959024))",459
1047,,5,20746,20747,10690,16400,7014074,0.23,0.86,,"MULTILINESTRING ((-77.072146 38.959024,-77.070399 38.956051))",459
1047,,6,20747,21489,10693,16401,7014075,0.13,0.99,,"MULTILINESTRING ((-77.070399 38.956051,-77.069427 38.954371))",459
1047,,7,21489,20748,13219,16401,7014075,0.08,1.07,,"MULTILINESTRING ((-77.069427 38.954371,-77.068807 38.953281))",459
1047,,8,20748,20750,10696,16403,7014077,0.19,1.26,,"MULTILINESTRING ((-77.068807 38.953281,-77.067328 38.950712))",459
1047,,9,20750,20751,10702,16403,7014077,0.22,1.48,,"MULTILINESTRING ((-77.067328 38.950712,-77.065669 38.947871))",459
1047,,10,20751,21536,10705,16406,7014080,0.09,1.57,,"MULTILINESTRING ((-77.065669 38.947871,-77.064996 38.946721))",459
1047,,11,21536,20753,13370,16408,7014082,0.27,1.84,,"MULTILINESTRING ((-77.064996 38.946721,-77.062919 38.943131))",459
1047,,12,20753,20754,10712,16409,7014083,0.16,2,,"MULTILINESTRING ((-77.062919 38.943131,-77.06169 38.941023))",459
1048,,1,20756,20757,10726,16414,7014088,0.25,0.25,,"MULTILINESTRING ((-77.059197 38.936801,-77.057307 38.933483))",459
1048,,2,20757,20758,10731,16416,7014090,0.23,0.48,,"MULTILINESTRING ((-77.057307 38.933483,-77.055546 38.930482))",459
1048,,3,20758,20761,10733,16417,7014091,0.18,0.66,,"MULTILINESTRING ((-77.055546 38.930482,-77.054167 38.928083))",459
1048,,4,20761,20763,10744,16418,7014092,0.19,0.85,,"MULTILINESTRING ((-77.054167 38.928083,-77.052678 38.925533))",459
1048,,5,20763,20651,10751,16420,7014094,0.15,1,,"MULTILINESTRING ((-77.052678 38.925533,-77.051516 38.923532))",459
1048,,6,20651,20648,10365,16421,7014095,0.32,1.32,,"MULTILINESTRING ((-77.051516 38.923532,-77.049057 38.919272))",459
1048,,7,20648,20645,10355,16422,7014096,0.23,1.55,,"MULTILINESTRING ((-77.049057 38.919272,-77.046707 38.916752))",459
1048,,8,20645,20646,10342,16422,7014096,0.06,1.61,,"MULTILINESTRING ((-77.046707 38.916752,-77.046337 38.915882))",459
1048,,9,20646,20524,10347,16423,7014097,0.1,1.71,,"MULTILINESTRING ((-77.046337 38.915882,-77.046129 38.914383))",459
1048,,10,20524,20519,9944,16424,7014098,0.14,1.85,,"MULTILINESTRING ((-77.046129 38.914383,-77.04506 38.912612))",459
1048,,11,20519,20520,9927,16424,7014098,0.02,1.87,,"MULTILINESTRING ((-77.04506 38.912612,-77.04487 38.912302))",459
1048,,12,20520,20505,9930,16424,7014098,0.16,2.03,,"MULTILINESTRING ((-77.04487 38.912302,-77.043459 38.910273))",459
1048,,13,20505,20506,9889,16426,7014100,0.05,2.08,,"MULTILINESTRING ((-77.043459 38.910273,-77.044179 38.909913))",459
1048,,14,20506,20507,9892,16427,7014101,0.02,2.1,,"MULTILINESTRING ((-77.044179 38.909913,-77.044228 38.909642))",459
1048,,15,20507,20508,9893,16426,7014100,0.04,2.14,,"MULTILINESTRING ((-77.044228 38.909642,-77.043898 38.909104))",459
1048,,16,20508,20509,9897,16427,7014101,0.08,2.22,,"MULTILINESTRING ((-77.043898 38.909104,-77.044857 38.908252))",459
1048,,17,20509,20418,9898,16428,7014102,0.17,2.39,,"MULTILINESTRING ((-77.044857 38.908252,-77.046609 38.906283))",459
1048,,18,20418,21613,9635,16429,7014103,0.03,2.42,,"MULTILINESTRING ((-77.046609 38.906283,-77.046988 38.905882))",459
1048,,19,21613,20533,13611,16429,7014103,0.04,2.46,,"MULTILINESTRING ((-77.046988 38.905882,-77.047427 38.905332))",459
1048,,20,20533,20544,9973,16429,7014103,0.03,2.49,,"MULTILINESTRING ((-77.047427 38.905332,-77.048035 38.905244))",459
1048,,21,20544,20545,10007,16429,7014103,0.04,2.53,,"MULTILINESTRING ((-77.048035 38.905244,-77.048759 38.905263))",459
1048,,22,20545,20553,10009,16429,7014103,0.07,2.6,,"MULTILINESTRING ((-77.048759 38.905263,-77.050098 38.905274))",459
1048,,23,20553,20562,10028,16430,7014104,0.07,2.67,,"MULTILINESTRING ((-77.050098 38.905274,-77.050107 38.904241))",459
1048,,24,20562,20552,10057,16430,7014104,0.03,2.7,,"MULTILINESTRING ((-77.050107 38.904241,-77.050107 38.903763))",459
1048,,25,20552,20549,10027,16430,7014104,0.05,2.75,,"MULTILINESTRING ((-77.050107 38.903763,-77.050107 38.903052))",459
1048,,26,20549,20550,10018,16430,7014104,0.03,2.78,,"MULTILINESTRING ((-77.050107 38.903052,-77.050549 38.902923))",459
1048,,27,20550,20126,10020,16431,7014105,0.07,2.85,,"MULTILINESTRING ((-77.050549 38.902923,-77.050478 38.902064))",459
1048,,28,20126,20125,8652,16431,7014105,0.02,2.87,,"MULTILINESTRING ((-77.050478 38.902064,-77.050088 38.901973))",459
1048,,29,20125,20131,8650,16431,7014105,0.09,2.96,,"MULTILINESTRING ((-77.050088 38.901973,-77.050119 38.900683))",459
1048,,30,20131,20175,8670,16431,7014105,0.08,3.04,,"MULTILINESTRING ((-77.050119 38.900683,-77.050129 38.899562))",459
1049,,1,20227,20269,8990,16434,7014108,0.17,0.17,,"MULTILINESTRING ((-77.05013 38.896023,-77.050128 38.893513))",459
1049,,2,20269,20341,9121,16434,7014108,0.1,0.27,,"MULTILINESTRING ((-77.050128 38.893513,-77.050159 38.892083))",459
1049,,3,20341,21599,9365,16435,7014109,0.07,0.34,,"MULTILINESTRING ((-77.050159 38.892083,-77.048897 38.892092))",459
1049,,4,21599,20344,13571,16436,7014110,0.05,0.39,,"MULTILINESTRING ((-77.048897 38.892092,-77.047928 38.892081))",459
1049,,5,20344,20346,9375,16436,7014110,0.07,0.46,,"MULTILINESTRING ((-77.047928 38.892081,-77.046628 38.892082))",459
1049,,6,20346,21601,9385,16437,7014111,0.09,0.55,,"MULTILINESTRING ((-77.046628 38.892082,-77.044987 38.892093))",459
1049,,7,21601,20255,13577,16438,7014112,0.08,0.63,,"MULTILINESTRING ((-77.044987 38.892093,-77.043427 38.892083))",459
1049,,8,20255,20248,9065,16438,7014112,0.15,0.78,,"MULTILINESTRING ((-77.043427 38.892083,-77.040718 38.892081))",459
1049,,9,20248,20249,9048,16439,7014113,0.06,0.84,,"MULTILINESTRING ((-77.040718 38.892081,-77.041699 38.892622))",459
1049,,10,20249,20352,9052,16439,7014113,0.06,0.9,,"MULTILINESTRING ((-77.041699 38.892622,-77.04171 38.893503))",459
1050,,1,20744,20743,10681,16442,7014116,0.19,0.19,,"MULTILINESTRING ((-77.07671 38.967403,-77.075546 38.964903))",460
1050,,2,20743,21483,10679,16443,7014117,0.07,0.26,,"MULTILINESTRING ((-77.075546 38.964903,-77.075028 38.963983))",460
1050,,3,21483,20745,13198,16445,7014119,0.22,0.48,,"MULTILINESTRING ((-77.075028 38.963983,-77.073358 38.961013))",460
1050,,4,20745,20746,10684,16446,7014120,0.15,0.63,,"MULTILINESTRING ((-77.073358 38.961013,-77.072146 38.959024))",460
1050,,5,20746,20747,10690,16448,7014122,0.23,0.86,,"MULTILINESTRING ((-77.072146 38.959024,-77.070399 38.956051))",460
1050,,6,20747,21489,10693,16449,7014123,0.13,0.99,,"MULTILINESTRING ((-77.070399 38.956051,-77.069427 38.954371))",460
1050,,7,21489,20748,13219,16449,7014123,0.08,1.07,,"MULTILINESTRING ((-77.069427 38.954371,-77.068807 38.953281))",460
1050,,8,20748,20750,10696,16451,7014125,0.19,1.26,,"MULTILINESTRING ((-77.068807 38.953281,-77.067328 38.950712))",460
1050,,9,20750,20751,10702,16451,7014125,0.22,1.48,,"MULTILINESTRING ((-77.067328 38.950712,-77.065669 38.947871))",460
1050,,10,20751,21536,10705,16454,7014128,0.09,1.57,,"MULTILINESTRING ((-77.065669 38.947871,-77.064996 38.946721))",460
1050,,11,21536,20753,13370,16456,7014130,0.27,1.84,,"MULTILINESTRING ((-77.064996 38.946721,-77.062919 38.943131))",460
1050,,12,20753,20754,10712,16457,7014131,0.16,2,,"MULTILINESTRING ((-77.062919 38.943131,-77.06169 38.941023))",460
1051,,1,20756,20757,10726,16462,7014136,0.25,0.25,,"MULTILINESTRING ((-77.059197 38.936801,-77.057307 38.933483))",460
1051,,2,20757,20758,10731,16464,7014138,0.23,0.48,,"MULTILINESTRING ((-77.057307 38.933483,-77.055546 38.930482))",460
1051,,3,20758,20761,10733,16465,7014139,0.18,0.66,,"MULTILINESTRING ((-77.055546 38.930482,-77.054167 38.928083))",460
1051,,4,20761,20763,10744,16466,7014140,0.19,0.85,,"MULTILINESTRING ((-77.054167 38.928083,-77.052678 38.925533))",460
1051,,5,20763,20650,10750,16467,7014141,0.15,1,,"MULTILINESTRING ((-77.052678 38.925533,-77.052588 38.923471))",460
1051,,6,20650,20651,10361,16468,7014142,0.06,1.06,,"MULTILINESTRING ((-77.052588 38.923471,-77.051516 38.923532))",460
1051,,7,20651,21523,10368,16468,7014142,0.07,1.13,,"MULTILINESTRING ((-77.051516 38.923532,-77.050209 38.923442))",460
1051,,8,21523,20652,13327,16469,7014143,0.16,1.29,,"MULTILINESTRING ((-77.050209 38.923442,-77.047319 38.923243))",460
1051,,9,20652,21994,10372,16470,7014144,0.2,1.49,,"MULTILINESTRING ((-77.047319 38.923243,-77.043615 38.923239))",460
1051,,10,21994,20653,14797,16470,7014144,0.07,1.56,,"MULTILINESTRING ((-77.043615 38.923239,-77.042648 38.922663))",460
1051,,11,20653,20647,10375,16473,7014147,0.33,1.89,,"MULTILINESTRING ((-77.042648 38.922663,-77.045197 38.918392))",460
1051,,12,20647,20645,10351,16474,7014148,0.15,2.04,,"MULTILINESTRING ((-77.045197 38.918392,-77.046707 38.916752))",460
1051,,13,20645,20646,10342,16475,7014149,0.06,2.1,,"MULTILINESTRING ((-77.046707 38.916752,-77.046337 38.915882))",460
1051,,14,20646,20524,10347,16475,7014149,0.1,2.2,,"MULTILINESTRING ((-77.046337 38.915882,-77.046129 38.914383))",460
1051,,15,20524,20519,9944,16476,7014150,0.14,2.34,,"MULTILINESTRING ((-77.046129 38.914383,-77.04506 38.912612))",460
1051,,16,20519,20520,9927,16476,7014150,0.02,2.36,,"MULTILINESTRING ((-77.04506 38.912612,-77.04487 38.912302))",460
1051,,17,20520,20500,9929,16477,7014151,0.31,2.67,,"MULTILINESTRING ((-77.04487 38.912302,-77.04259 38.908173))",460
1051,,18,20500,20480,9878,16477,7014151,0.11,2.78,,"MULTILINESTRING ((-77.04259 38.908173,-77.041658 38.906762))",460
1051,,19,20480,20478,9814,16478,7014152,0.06,2.84,,"MULTILINESTRING ((-77.041658 38.906762,-77.041225 38.905922))",460
1051,,20,20478,20477,9810,16478,7014152,0.02,2.86,,"MULTILINESTRING ((-77.041225 38.905922,-77.041088 38.905661))",460
1051,,21,20477,20481,9809,16479,7014153,0.07,2.93,,"MULTILINESTRING ((-77.041088 38.905661,-77.040578 38.904742))",460
1052,,1,20474,21609,9799,16481,7014155,0.02,0.02,,"MULTILINESTRING ((-77.040008 38.903743,-77.040191 38.904061))",461
1052,,2,21609,20481,13600,16482,7014156,0.05,0.07,,"MULTILINESTRING ((-77.040191 38.904061,-77.040578 38.904742))",461
1052,,3,20481,20477,9817,16482,7014156,0.07,0.14,,"MULTILINESTRING ((-77.040578 38.904742,-77.041088 38.905661))",461
1052,,4,20477,20478,9807,16483,7014157,0.02,0.16,,"MULTILINESTRING ((-77.041088 38.905661,-77.041225 38.905922))",461
1052,,5,20478,20480,9811,16483,7014157,0.06,0.22,,"MULTILINESTRING ((-77.041225 38.905922,-77.041658 38.906762))",461
1052,,6,20480,20500,9815,16483,7014157,0.11,0.33,,"MULTILINESTRING ((-77.041658 38.906762,-77.04259 38.908173))",461
1052,,7,20500,20520,9879,16484,7014158,0.31,0.64,,"MULTILINESTRING ((-77.04259 38.908173,-77.04487 38.912302))",461
1052,,8,20520,20519,9931,16484,7014158,0.02,0.66,,"MULTILINESTRING ((-77.04487 38.912302,-77.04506 38.912612))",461
1052,,9,20519,20524,9928,16484,7014158,0.14,0.8,,"MULTILINESTRING ((-77.04506 38.912612,-77.046129 38.914383))",461
1052,,10,20524,20646,9947,16485,7014159,0.1,0.9,,"MULTILINESTRING ((-77.046129 38.914383,-77.046337 38.915882))",461
1052,,11,20646,20645,10348,16485,7014159,0.06,0.96,,"MULTILINESTRING ((-77.046337 38.915882,-77.046707 38.916752))",461
1052,,12,20645,20647,10343,16487,7014161,0.15,1.11,,"MULTILINESTRING ((-77.046707 38.916752,-77.045197 38.918392))",461
1052,,13,20647,20653,10352,16489,7014163,0.33,1.44,,"MULTILINESTRING ((-77.045197 38.918392,-77.042648 38.922663))",461
1052,,14,20653,21994,10377,16489,7014163,0.07,1.51,,"MULTILINESTRING ((-77.042648 38.922663,-77.043615 38.923239))",461
1052,,15,21994,20652,14796,16490,7014164,0.2,1.71,,"MULTILINESTRING ((-77.043615 38.923239,-77.047319 38.923243))",461
1052,,16,20652,21523,10371,16490,7014164,0.16,1.87,,"MULTILINESTRING ((-77.047319 38.923243,-77.050209 38.923442))",461
1052,,17,21523,20651,13326,16491,7014165,0.07,1.94,,"MULTILINESTRING ((-77.050209 38.923442,-77.051516 38.923532))",461
1052,,18,20651,20763,10367,16492,7014166,0.15,2.09,,"MULTILINESTRING ((-77.051516 38.923532,-77.052678 38.925533))",461
1052,,19,20763,20761,10752,16493,7014167,0.19,2.28,,"MULTILINESTRING ((-77.052678 38.925533,-77.054167 38.928083))",461
1052,,20,20761,20758,10742,16494,7014168,0.18,2.46,,"MULTILINESTRING ((-77.054167 38.928083,-77.055546 38.930482))",461
1052,,21,20758,20757,10732,16496,7014170,0.23,2.69,,"MULTILINESTRING ((-77.055546 38.930482,-77.057307 38.933483))",461
1052,,22,20757,20756,10730,16498,7014172,0.25,2.94,,"MULTILINESTRING ((-77.057307 38.933483,-77.059197 38.936801))",461
1053,,1,20754,20753,10716,16501,7014175,0.16,0.16,,"MULTILINESTRING ((-77.06169 38.941023,-77.062919 38.943131))",461
1053,,2,20753,21536,10713,16503,7014177,0.27,0.43,,"MULTILINESTRING ((-77.062919 38.943131,-77.064996 38.946721))",461
1053,,3,21536,20751,13369,16503,7014177,0.09,0.52,,"MULTILINESTRING ((-77.064996 38.946721,-77.065669 38.947871))",461
1053,,4,20751,20750,10703,16505,7014179,0.22,0.74,,"MULTILINESTRING ((-77.065669 38.947871,-77.067328 38.950712))",461
1053,,5,20750,20748,10701,16507,7014181,0.19,0.93,,"MULTILINESTRING ((-77.067328 38.950712,-77.068807 38.953281))",461
1053,,6,20748,21489,10697,16507,7014181,0.08,1.01,,"MULTILINESTRING ((-77.068807 38.953281,-77.069427 38.954371))",461
1053,,7,21489,20747,13218,16508,7014182,0.13,1.14,,"MULTILINESTRING ((-77.069427 38.954371,-77.070399 38.956051))",461
1053,,8,20747,20746,10691,16510,7014184,0.23,1.37,,"MULTILINESTRING ((-77.070399 38.956051,-77.072146 38.959024))",461
1053,,9,20746,20745,10689,16511,7014185,0.15,1.52,,"MULTILINESTRING ((-77.072146 38.959024,-77.073358 38.961013))",461
1053,,10,20745,21483,10685,16513,7014187,0.22,1.74,,"MULTILINESTRING ((-77.073358 38.961013,-77.075028 38.963983))",461
1054,,1,22382,22515,16086,16514,7014188,0.54,0.54,,"MULTILINESTRING ((-77.079759 39.093082,-77.070358 39.091921))",462
1054,,2,22515,22379,16540,16521,7014195,0.72,1.26,,"MULTILINESTRING ((-77.070358 39.091921,-77.077938 39.083712))",462
1054,,3,22379,22378,16074,16522,7014196,0.28,1.54,,"MULTILINESTRING ((-77.077938 39.083712,-77.080438 39.080202))",462
1054,,4,22378,22590,16072,16523,7014197,0.27,1.81,,"MULTILINESTRING ((-77.080438 39.080202,-77.080498 39.076352))",462
1054,,5,22590,22668,16801,16525,7014199,0.54,2.35,,"MULTILINESTRING ((-77.080498 39.076352,-77.075728 39.069442))",462
1054,,6,22668,22603,17061,16528,7014202,0.43,2.78,,"MULTILINESTRING ((-77.075728 39.069442,-77.073467 39.063513))",462
1054,,7,22603,22601,16854,16531,7014205,0.44,3.22,,"MULTILINESTRING ((-77.073467 39.063513,-77.073468 39.057121))",462
1055,,1,22598,23356,16835,16534,7014208,0.41,0.41,,"MULTILINESTRING ((-77.074698 39.051541,-77.076086 39.045719))",462
1055,,2,23356,22606,18742,16538,7014212,0.48,0.89,,"MULTILINESTRING ((-77.076086 39.045719,-77.075628 39.038762))",462
1055,,3,22606,23503,16866,16541,7014215,0.51,1.4,,"MULTILINESTRING ((-77.075628 39.038762,-77.07486 39.031473))",462
1055,,4,23503,22607,19218,16543,7014217,0.14,1.54,,"MULTILINESTRING ((-77.07486 39.031473,-77.07583 39.029632))",462
1055,,5,22607,22608,16867,16544,7014218,0.15,1.69,,"MULTILINESTRING ((-77.07583 39.029632,-77.076517 39.027452))",462
1055,,6,22608,23448,16873,16545,7014219,0.2,1.89,,"MULTILINESTRING ((-77.076517 39.027452,-77.075979 39.024693))",462
1055,,7,23448,22622,19043,16548,7014222,0.47,2.36,,"MULTILINESTRING ((-77.075979 39.024693,-77.077978 39.018072))",462
1055,,8,22622,23447,16918,16549,7014223,0.18,2.54,,"MULTILINESTRING ((-77.077978 39.018072,-77.078658 39.015452))",462
1055,,9,23447,23446,19040,16552,7014226,0.45,2.99,,"MULTILINESTRING ((-77.078658 39.015452,-77.080728 39.009303))",462
1056,,1,23418,22077,18944,16554,7014228,0.13,0.13,,"MULTILINESTRING ((-77.077028 39.001653,-77.076808 38.999822))",462
1056,,2,22077,22816,15081,16558,7014232,0.41,0.54,,"MULTILINESTRING ((-77.076808 38.999822,-77.077069 38.993883))",462
1056,,3,22816,23420,17406,16559,7014233,0.24,0.78,,"MULTILINESTRING ((-77.077069 38.993883,-77.077107 38.990423))",462
1056,,4,23420,22081,18950,16561,7014235,0.17,0.95,,"MULTILINESTRING ((-77.077107 38.990423,-77.077147 38.987914))",462
