first,agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry
first,859,,9,23518,22376,19263,13539,7011698,0.17,2.66,,"MULTILINESTRING ((-77.08934 39.060103,-77.091937 39.061592))"
first,859,,10,22376,22375,16062,13540,7011699,0.18,2.84,,"MULTILINESTRING ((-77.091937 39.061592,-77.094679 39.063152))"
first,859,,11,22375,23467,16061,13541,7011700,0.48,3.32,,"MULTILINESTRING ((-77.094679 39.063152,-77.101768 39.067401))"
first,860,,1,22347,22348,15960,13550,7011709,0.69,0.69,,"MULTILINESTRING ((-77.111879 39.073452,-77.123717 39.077133))"
first,860,,2,22348,22350,15967,13554,7011713,0.78,1.47,,"MULTILINESTRING ((-77.123717 39.077133,-77.137837 39.079761))"
first,861,,1,5001,22396,7979,13559,7011718,0.24,0.24,,"MULTILINESTRING ((-77.166071 39.119015,-77.166278 39.115552))"
first,861,,2,22396,23313,16134,13560,7011719,0.33,0.57,,"MULTILINESTRING ((-77.166278 39.115552,-77.161907 39.112272))"
first,861,,3,23313,22401,18600,13561,7011720,0.21,0.78,,"MULTILINESTRING ((-77.161907 39.112272,-77.160227 39.109474))"
first,861,,4,22401,22394,16155,13562,7011721,0.22,1,,"MULTILINESTRING ((-77.160227 39.109474,-77.158606 39.106612))"
first,861,,5,22394,22358,16125,13563,7011722,0.26,1.26,,"MULTILINESTRING ((-77.158606 39.106612,-77.155988 39.103392))"
first,861,,6,22358,22357,16001,13564,7011723,0.23,1.49,,"MULTILINESTRING ((-77.155988 39.103392,-77.154638 39.100253))"
first,861,,7,22357,23527,15999,13564,7011723,0.26,1.75,,"MULTILINESTRING ((-77.154638 39.100253,-77.153348 39.096603))"
first,861,,8,23527,22356,19290,13566,7011725,0.32,2.07,,"MULTILINESTRING ((-77.153348 39.096603,-77.15337 39.091933))"
first,861,,9,22356,23483,15996,13567,7011726,0.36,2.43,,"MULTILINESTRING ((-77.15337 39.091933,-77.152957 39.086851))"
first,861,,10,23483,22353,19153,13567,7011726,0.25,2.68,,"MULTILINESTRING ((-77.152957 39.086851,-77.152829 39.083161))"
first,861,,11,22353,22351,15984,13571,7011730,0.4,3.08,,"MULTILINESTRING ((-77.152829 39.083161,-77.146027 39.081533))"
first,861,,12,22351,22350,15974,13572,7011731,0.46,3.54,,"MULTILINESTRING ((-77.146027 39.081533,-77.137837 39.079761))"
first,862,,1,22348,22347,15966,13582,7011741,0.69,0.69,,"MULTILINESTRING ((-77.123717 39.077133,-77.111879 39.073452))"
first,862,,2,22347,22374,15962,13583,7011742,0.48,1.17,,"MULTILINESTRING ((-77.111879 39.073452,-77.104828 39.069183))"
first,862,,3,22374,23467,16058,13584,7011743,0.21,1.38,,"MULTILINESTRING ((-77.104828 39.069183,-77.101768 39.067401))"
first,862,,4,23467,22375,19104,13586,7011745,0.48,1.86,,"MULTILINESTRING ((-77.101768 39.067401,-77.094679 39.063152))"
first,862,,5,22375,22376,16060,13587,7011746,0.18,2.04,,"MULTILINESTRING ((-77.094679 39.063152,-77.091937 39.061592))"
first,862,,6,22376,23518,16064,13588,7011747,0.17,2.21,,"MULTILINESTRING ((-77.091937 39.061592,-77.08934 39.060103))"
first,862,,7,23518,23342,19264,13589,7011748,0.21,2.42,,"MULTILINESTRING ((-77.08934 39.060103,-77.086249 39.058331))"
first,862,,8,23342,22600,18694,13591,7011750,0.26,2.68,,"MULTILINESTRING ((-77.086249 39.058331,-77.082408 39.056151))"
first,862,,9,22600,23465,16843,13593,7011752,0.28,2.96,,"MULTILINESTRING ((-77.082408 39.056151,-77.078137 39.053801))"
first,862,,10,23465,22598,19097,13594,7011753,0.24,3.2,,"MULTILINESTRING ((-77.078137 39.053801,-77.074698 39.051541))"
first,863,,1,22598,23355,16834,13597,7011756,0.36,0.36,,"MULTILINESTRING ((-77.074698 39.051541,-77.069237 39.048521))"
first,863,,2,23355,22597,18737,13598,7011757,0.33,0.69,,"MULTILINESTRING ((-77.069237 39.048521,-77.064988 39.045053))"
first,864,,1,5025,22596,8036,13604,7011763,0.19,0.19,,"MULTILINESTRING ((-77.052012 39.039011,-77.055378 39.039962))"
first,864,,2,22596,22597,16827,13608,7011767,0.62,0.81,,"MULTILINESTRING ((-77.055378 39.039962,-77.064988 39.045053))"
first,864,,3,22597,23355,16831,13609,7011768,0.33,1.14,,"MULTILINESTRING ((-77.064988 39.045053,-77.069237 39.048521))"
first,864,,4,23355,22598,18738,13611,7011770,0.36,1.5,,"MULTILINESTRING ((-77.069237 39.048521,-77.074698 39.051541))"
first,864,,5,22598,23465,16836,13612,7011771,0.24,1.74,,"MULTILINESTRING ((-77.074698 39.051541,-77.078137 39.053801))"
first,864,,6,23465,22600,19098,13614,7011773,0.28,2.02,,"MULTILINESTRING ((-77.078137 39.053801,-77.082408 39.056151))"
first,864,,7,22600,23342,16842,13616,7011775,0.26,2.28,,"MULTILINESTRING ((-77.082408 39.056151,-77.086249 39.058331))"
first,864,,8,23342,23518,18695,13617,7011776,0.21,2.49,,"MULTILINESTRING ((-77.086249 39.058331,-77.08934 39.060103))"
first,864,,9,23518,22376,19263,13618,7011777,0.17,2.66,,"MULTILINESTRING ((-77.08934 39.060103,-77.091937 39.061592))"
first,864,,10,22376,22375,16062,13619,7011778,0.18,2.84,,"MULTILINESTRING ((-77.091937 39.061592,-77.094679 39.063152))"
first,864,,11,22375,23467,16061,13620,7011779,0.48,3.32,,"MULTILINESTRING ((-77.094679 39.063152,-77.101768 39.067401))"
first,865,,1,22347,22348,15960,13629,7011788,0.69,0.69,,"MULTILINESTRING ((-77.111879 39.073452,-77.123717 39.077133))"
first,865,,2,22348,22350,15967,13633,7011792,0.78,1.47,,"MULTILINESTRING ((-77.123717 39.077133,-77.137837 39.079761))"
first,865,,3,22350,22351,15971,13634,7011793,0.46,1.93,,"MULTILINESTRING ((-77.137837 39.079761,-77.146027 39.081533))"
first,865,,4,22351,22370,15976,13635,7011794,0.15,2.08,,"MULTILINESTRING ((-77.146027 39.081533,-77.146996 39.083534))"
first,865,,5,22370,22356,16043,13635,7011794,0.68,2.76,,"MULTILINESTRING ((-77.146996 39.083534,-77.15337 39.091933))"
first,865,,6,22356,23527,15997,13640,7011799,0.32,3.08,,"MULTILINESTRING ((-77.15337 39.091933,-77.153348 39.096603))"
first,865,,7,23527,22357,19291,13641,7011800,0.26,3.34,,"MULTILINESTRING ((-77.153348 39.096603,-77.154638 39.100253))"
first,866,,1,22394,22401,16127,13644,7011803,0.22,0.22,,"MULTILINESTRING ((-77.158606 39.106612,-77.160227 39.109474))"
first,866,,2,22401,23313,16156,13645,7011804,0.21,0.43,,"MULTILINESTRING ((-77.160227 39.109474,-77.161907 39.112272))"
first,866,,3,23313,22396,18599,13646,7011805,0.33,0.76,,"MULTILINESTRING ((-77.161907 39.112272,-77.166278 39.115552))"
first,867,,1,5001,22396,7979,13651,7011810,0.24,0.24,,"MULTILINESTRING ((-77.166071 39.119015,-77.166278 39.115552))"
first,867,,2,22396,23313,16134,13652,7011811,0.33,0.57,,"MULTILINESTRING ((-77.166278 39.115552,-77.161907 39.112272))"
first,867,,3,23313,22401,18600,13653,7011812,0.21,0.78,,"MULTILINESTRING ((-77.161907 39.112272,-77.160227 39.109474))"
first,867,,4,22401,22394,16155,13654,7011813,0.22,1,,"MULTILINESTRING ((-77.160227 39.109474,-77.158606 39.106612))"
first,867,,5,22394,22358,16125,13655,7011814,0.26,1.26,,"MULTILINESTRING ((-77.158606 39.106612,-77.155988 39.103392))"
first,867,,6,22358,22357,16001,13656,7011815,0.23,1.49,,"MULTILINESTRING ((-77.155988 39.103392,-77.154638 39.100253))"
first,867,,7,22357,23527,15999,13656,7011815,0.26,1.75,,"MULTILINESTRING ((-77.154638 39.100253,-77.153348 39.096603))"
first,867,,8,23527,22356,19290,13663,7011822,0.32,2.07,,"MULTILINESTRING ((-77.153348 39.096603,-77.15337 39.091933))"
first,868,,1,22351,22350,15974,13669,7011828,0.46,0.46,,"MULTILINESTRING ((-77.146027 39.081533,-77.137837 39.079761))"
first,868,,2,22350,22348,15970,13673,7011832,0.78,1.24,,"MULTILINESTRING ((-77.137837 39.079761,-77.123717 39.077133))"
first,868,,3,22348,22347,15966,13679,7011838,0.69,1.93,,"MULTILINESTRING ((-77.123717 39.077133,-77.111879 39.073452))"
first,868,,4,22347,22374,15962,13680,7011839,0.48,2.41,,"MULTILINESTRING ((-77.111879 39.073452,-77.104828 39.069183))"
first,868,,5,22374,23467,16058,13681,7011840,0.21,2.62,,"MULTILINESTRING ((-77.104828 39.069183,-77.101768 39.067401))"
first,868,,6,23467,22375,19104,13683,7011842,0.48,3.1,,"MULTILINESTRING ((-77.101768 39.067401,-77.094679 39.063152))"
first,868,,7,22375,22376,16060,13684,7011843,0.18,3.28,,"MULTILINESTRING ((-77.094679 39.063152,-77.091937 39.061592))"
first,868,,8,22376,23518,16064,13685,7011844,0.17,3.45,,"MULTILINESTRING ((-77.091937 39.061592,-77.08934 39.060103))"
first,868,,9,23518,23342,19264,13686,7011845,0.21,3.66,,"MULTILINESTRING ((-77.08934 39.060103,-77.086249 39.058331))"
first,869,,1,22600,23465,16843,13690,7011849,0.28,0.28,,"MULTILINESTRING ((-77.082408 39.056151,-77.078137 39.053801))"
first,869,,2,23465,22598,19097,13691,7011850,0.24,0.52,,"MULTILINESTRING ((-77.078137 39.053801,-77.074698 39.051541))"
first,869,,3,22598,23355,16834,13692,7011851,0.36,0.88,,"MULTILINESTRING ((-77.074698 39.051541,-77.069237 39.048521))"
first,869,,4,23355,22597,18737,13695,7011854,0.33,1.21,,"MULTILINESTRING ((-77.069237 39.048521,-77.064988 39.045053))"
first,870,,1,5025,22596,8036,13701,7011860,0.19,0.19,,"MULTILINESTRING ((-77.052012 39.039011,-77.055378 39.039962))"
first,870,,2,22596,22597,16827,13705,7011864,0.62,0.81,,"MULTILINESTRING ((-77.055378 39.039962,-77.064988 39.045053))"
first,870,,3,22597,23355,16831,13706,7011865,0.33,1.14,,"MULTILINESTRING ((-77.064988 39.045053,-77.069237 39.048521))"
first,870,,4,23355,22598,18738,13708,7011867,0.36,1.5,,"MULTILINESTRING ((-77.069237 39.048521,-77.074698 39.051541))"
first,870,,5,22598,23465,16836,13709,7011868,0.24,1.74,,"MULTILINESTRING ((-77.074698 39.051541,-77.078137 39.053801))"
first,870,,6,23465,22600,19098,13711,7011870,0.28,2.02,,"MULTILINESTRING ((-77.078137 39.053801,-77.082408 39.056151))"
first,870,,7,22600,23342,16842,13713,7011872,0.26,2.28,,"MULTILINESTRING ((-77.082408 39.056151,-77.086249 39.058331))"
first,870,,8,23342,23518,18695,13714,7011873,0.21,2.49,,"MULTILINESTRING ((-77.086249 39.058331,-77.08934 39.060103))"
first,870,,9,23518,22376,19263,13715,7011874,0.17,2.66,,"MULTILINESTRING ((-77.08934 39.060103,-77.091937 39.061592))"
first,870,,10,22376,22375,16062,13716,7011875,0.18,2.84,,"MULTILINESTRING ((-77.091937 39.061592,-77.094679 39.063152))"
first,870,,11,22375,23467,16061,13717,7011876,0.48,3.32,,"MULTILINESTRING ((-77.094679 39.063152,-77.101768 39.067401))"
first,871,,1,22347,22348,15960,13726,7011885,0.69,0.69,,"MULTILINESTRING ((-77.111879 39.073452,-77.123717 39.077133))"
first,871,,2,22348,22350,15967,13730,7011889,0.78,1.47,,"MULTILINESTRING ((-77.123717 39.077133,-77.137837 39.079761))"
first,871,,3,22350,22351,15971,13731,7011890,0.46,1.93,,"MULTILINESTRING ((-77.137837 39.079761,-77.146027 39.081533))"
first,871,,4,22351,22370,15976,13732,7011891,0.15,2.08,,"MULTILINESTRING ((-77.146027 39.081533,-77.146996 39.083534))"
first,871,,5,22370,22356,16043,13732,7011891,0.68,2.76,,"MULTILINESTRING ((-77.146996 39.083534,-77.15337 39.091933))"
first,871,,6,22356,23527,15997,13736,7011895,0.32,3.08,,"MULTILINESTRING ((-77.15337 39.091933,-77.153348 39.096603))"
first,872,,1,23529,23527,19297,13741,7011900,0.4,0.4,,"MULTILINESTRING ((-77.160002 39.094376,-77.153348 39.096603))"
first,872,,2,23527,22357,19291,13743,7011902,0.26,0.66,,"MULTILINESTRING ((-77.153348 39.096603,-77.154638 39.100253))"
first,872,,3,22357,22358,15998,13744,7011903,0.23,0.89,,"MULTILINESTRING ((-77.154638 39.100253,-77.155988 39.103392))"
first,872,,4,22358,22394,16002,13745,7011904,0.26,1.15,,"MULTILINESTRING ((-77.155988 39.103392,-77.158606 39.106612))"
first,872,,5,22394,22401,16127,13746,7011905,0.22,1.37,,"MULTILINESTRING ((-77.158606 39.106612,-77.160227 39.109474))"
first,872,,6,22401,23313,16156,13747,7011906,0.21,1.58,,"MULTILINESTRING ((-77.160227 39.109474,-77.161907 39.112272))"
first,872,,7,23313,22396,18599,13748,7011907,0.33,1.91,,"MULTILINESTRING ((-77.161907 39.112272,-77.166278 39.115552))"
first,873,,1,895,26106,2257,13752,7011911,0.32,0.32,,"MULTILINESTRING ((-76.909212 39.009867,-76.903258 39.009843))"
first,873,,2,26106,27501,19813,13752,7011911,0.23,0.55,,"MULTILINESTRING ((-76.903258 39.009843,-76.905999 39.007333))"
first,873,,3,27501,27503,23689,13755,7011914,0.27,0.82,,"MULTILINESTRING ((-76.905999 39.007333,-76.90204 39.004817))"
first,873,,4,27503,27504,23697,13755,7011914,0.67,1.49,,"MULTILINESTRING ((-76.90204 39.004817,-76.900405 38.998682))"
first,874,,1,26099,26100,19787,13774,7011933,0.49,0.49,,"MULTILINESTRING ((-76.900258 38.996046,-76.905649 38.990262))"
first,874,,2,26100,26232,19793,13778,7011937,1,1.49,,"MULTILINESTRING ((-76.905649 38.990262,-76.912469 38.977041))"
first,874,,3,26232,26101,20253,13778,7011937,0.37,1.86,,"MULTILINESTRING ((-76.912469 38.977041,-76.91517 38.972093))"
first,874,,4,26101,26102,19795,13786,7011945,0.38,2.24,,"MULTILINESTRING ((-76.91517 38.972093,-76.918179 38.967112))"
first,874,,5,26102,27398,19800,13788,7011947,0.37,2.61,,"MULTILINESTRING ((-76.918179 38.967112,-76.919529 38.961843))"
first,874,,6,27398,26103,23355,13788,7011947,0.1,2.71,,"MULTILINESTRING ((-76.919529 38.961843,-76.919847 38.960391))"
first,875,,1,27399,26109,23358,13791,7011950,0.09,0.09,,"MULTILINESTRING ((-76.922947 38.955143,-76.923399 38.953952))"
first,875,,2,26109,26111,19822,13792,7011951,0.54,0.63,,"MULTILINESTRING ((-76.923399 38.953952,-76.929147 38.947954))"
first,875,,3,26111,26114,19832,13794,7011953,0.34,0.97,,"MULTILINESTRING ((-76.929147 38.947954,-76.93272 38.943854))"
first,875,,4,26114,26113,19846,13795,7011954,0.41,1.38,,"MULTILINESTRING ((-76.93272 38.943854,-76.937122 38.939268))"
first,875,,5,26113,27403,19843,13798,7011957,0.49,1.87,,"MULTILINESTRING ((-76.937122 38.939268,-76.933598 38.933041))"
first,875,,6,27403,26122,23372,13799,7011958,0.27,2.14,,"MULTILINESTRING ((-76.933598 38.933041,-76.931137 38.929621))"
first,875,,7,26122,26124,19869,13800,7011959,0.3,2.44,,"MULTILINESTRING ((-76.931137 38.929621,-76.927966 38.926121))"
first,875,,8,26124,26143,19875,13800,7011959,0.28,2.72,,"MULTILINESTRING ((-76.927966 38.926121,-76.930388 38.922573))"
first,875,,9,26143,26924,19939,13801,7011960,0.19,2.91,,"MULTILINESTRING ((-76.930388 38.922573,-76.933244 38.920842))"
first,875,,10,26924,26926,22278,13802,7011961,0.29,3.2,,"MULTILINESTRING ((-76.933244 38.920842,-76.932608 38.916704))"
first,875,,11,26926,20993,22283,13801,7011960,0.33,3.53,,"MULTILINESTRING ((-76.932608 38.916704,-76.934117 38.912262))"
first,875,,12,20993,21178,11502,13802,7011961,0.01,3.54,,"MULTILINESTRING ((-76.934117 38.912262,-76.933948 38.912113))"
first,875,,13,21178,21209,12151,13802,7011961,0.2,3.74,,"MULTILINESTRING ((-76.933948 38.912113,-76.931388 38.910113))"
first,875,,14,21209,21208,12271,13803,7011962,0.09,3.83,,"MULTILINESTRING ((-76.931388 38.910113,-76.932527 38.909221))"
first,876,,1,21574,21575,13491,13806,7011965,0.33,0.33,,"MULTILINESTRING ((-76.938467 38.90504,-76.933839 38.90822))"
first,876,,2,21575,21208,13493,13807,7011966,0.1,0.43,,"MULTILINESTRING ((-76.933839 38.90822,-76.932527 38.909221))"
first,876,,3,21208,21209,12268,13807,7011966,0.09,0.52,,"MULTILINESTRING ((-76.932527 38.909221,-76.931388 38.910113))"
first,876,,4,21209,21178,12270,13808,7011967,0.2,0.72,,"MULTILINESTRING ((-76.931388 38.910113,-76.933948 38.912113))"
first,876,,5,21178,26126,12153,13808,7011967,0.06,0.78,,"MULTILINESTRING ((-76.933948 38.912113,-76.933259 38.912871))"
first,876,,6,26126,26929,19882,13805,7011964,0.08,0.86,,"MULTILINESTRING ((-76.933259 38.912871,-76.932787 38.913972))"
first,876,,7,26929,26927,22291,13808,7011967,0.18,1.04,,"MULTILINESTRING ((-76.932787 38.913972,-76.932317 38.916583))"
first,876,,8,26927,26925,22285,13807,7011966,0.18,1.22,,"MULTILINESTRING ((-76.932317 38.916583,-76.93216 38.919221))"
first,876,,9,26925,26143,22280,13809,7011968,0.25,1.47,,"MULTILINESTRING ((-76.93216 38.919221,-76.930388 38.922573))"
first,876,,10,26143,26124,19938,13810,7011969,0.28,1.75,,"MULTILINESTRING ((-76.930388 38.922573,-76.927966 38.926121))"
first,876,,11,26124,26122,19873,13811,7011970,0.3,2.05,,"MULTILINESTRING ((-76.927966 38.926121,-76.931137 38.929621))"
first,876,,12,26122,27403,19870,13813,7011972,0.27,2.32,,"MULTILINESTRING ((-76.931137 38.929621,-76.933598 38.933041))"
first,876,,13,27403,26113,23371,13813,7011972,0.49,2.81,,"MULTILINESTRING ((-76.933598 38.933041,-76.937122 38.939268))"
first,876,,14,26113,26114,19841,13815,7011974,0.41,3.22,,"MULTILINESTRING ((-76.937122 38.939268,-76.93272 38.943854))"
first,876,,15,26114,26111,19845,13817,7011976,0.34,3.56,,"MULTILINESTRING ((-76.93272 38.943854,-76.929147 38.947954))"
first,876,,16,26111,26109,19831,13819,7011978,0.54,4.1,,"MULTILINESTRING ((-76.929147 38.947954,-76.923399 38.953952))"
first,876,,17,26109,27399,19823,13820,7011979,0.09,4.19,,"MULTILINESTRING ((-76.923399 38.953952,-76.922947 38.955143))"
first,876,,18,27399,26108,23357,13822,7011981,0.31,4.5,,"MULTILINESTRING ((-76.922947 38.955143,-76.919968 38.958933))"
first,876,,19,26108,26103,19819,13823,7011982,0.1,4.6,,"MULTILINESTRING ((-76.919968 38.958933,-76.919847 38.960391))"
first,877,,1,27398,26102,23354,13825,7011984,0.37,0.37,,"MULTILINESTRING ((-76.919529 38.961843,-76.918179 38.967112))"
first,877,,2,26102,26101,19799,13833,7011992,0.38,0.75,,"MULTILINESTRING ((-76.918179 38.967112,-76.91517 38.972093))"
first,877,,3,26101,26232,19797,13833,7011992,0.37,1.12,,"MULTILINESTRING ((-76.91517 38.972093,-76.912469 38.977041))"
first,877,,4,26232,26100,20252,13840,7011999,1,2.12,,"MULTILINESTRING ((-76.912469 38.977041,-76.905649 38.990262))"
first,877,,5,26100,903,19791,13840,7011999,0.42,2.54,,"MULTILINESTRING ((-76.905649 38.990262,-76.912872 38.99247))"
first,878,,1,904,27504,2276,13852,7012011,0.24,0.24,,"MULTILINESTRING ((-76.904838 38.998921,-76.900405 38.998682))"
first,878,,2,27504,27503,23700,13858,7012017,0.67,0.91,,"MULTILINESTRING ((-76.900405 38.998682,-76.90204 39.004817))"
first,878,,3,27503,27501,23696,13860,7012019,0.27,1.18,,"MULTILINESTRING ((-76.90204 39.004817,-76.905999 39.007333))"
first,879,,1,22629,22546,16943,13865,7012024,0.76,0.76,,"MULTILINESTRING ((-76.954299 39.056061,-76.95175 39.045311))"
first,879,,2,22546,27256,16645,13867,7012026,0.24,1,,"MULTILINESTRING ((-76.95175 39.045311,-76.949639 39.042263))"
first,879,,3,27256,27258,22898,13868,7012027,0.18,1.18,,"MULTILINESTRING ((-76.949639 39.042263,-76.947997 39.040043))"
first,879,,4,27258,26263,22903,13868,7012027,0.03,1.21,,"MULTILINESTRING ((-76.947997 39.040043,-76.947698 39.039733))"
first,879,,5,26263,27259,20357,13870,7012029,0.34,1.55,,"MULTILINESTRING ((-76.947698 39.039733,-76.949257 39.035022))"
first,879,,6,27259,26940,22907,13870,7012029,0.24,1.79,,"MULTILINESTRING ((-76.949257 39.035022,-76.951928 39.032291))"
first,879,,7,26940,27314,22318,13874,7012033,0.51,2.3,,"MULTILINESTRING ((-76.951928 39.032291,-76.960139 39.028692))"
first,879,,8,27314,26010,23087,13875,7012034,0.32,2.62,,"MULTILINESTRING ((-76.960139 39.028692,-76.965329 39.026363))"
first,879,,9,26010,27315,19460,13877,7012036,0.43,3.05,,"MULTILINESTRING ((-76.965329 39.026363,-76.9653 39.020973))"
first,879,,10,27315,26022,23091,13879,7012038,0.34,3.39,,"MULTILINESTRING ((-76.9653 39.020973,-76.9645 39.016302))"
first,880,,1,27319,27320,23105,13883,7012042,0.37,0.37,,"MULTILINESTRING ((-76.96535 39.012423,-76.966369 39.007173))"
first,880,,2,27320,26023,23107,13884,7012043,0.2,0.57,,"MULTILINESTRING ((-76.966369 39.007173,-76.968788 39.005013))"
first,880,,3,26023,26021,19504,13884,7012043,0.14,0.71,,"MULTILINESTRING ((-76.968788 39.005013,-76.970568 39.006573))"
first,880,,4,26021,26025,19497,13885,7012044,0.25,0.96,,"MULTILINESTRING ((-76.970568 39.006573,-76.971878 39.003193))"
first,880,,5,26025,26026,19513,13886,7012045,0.45,1.41,,"MULTILINESTRING ((-76.971878 39.003193,-76.972838 38.996824))"
first,880,,6,26026,27325,19518,13890,7012049,0.18,1.59,,"MULTILINESTRING ((-76.972838 38.996824,-76.971547 38.994424))"
first,880,,7,27325,27327,23124,13891,7012050,0.29,1.88,,"MULTILINESTRING ((-76.971547 38.994424,-76.973389 38.990602))"
first,880,,8,27327,26027,23130,13891,7012050,0.05,1.93,,"MULTILINESTRING ((-76.973389 38.990602,-76.973927 38.990023))"
first,880,,9,26027,27328,19521,13893,7012052,0.28,2.21,,"MULTILINESTRING ((-76.973927 38.990023,-76.9761 38.98627))"
first,880,,10,27328,26028,23135,13894,7012053,0.25,2.46,,"MULTILINESTRING ((-76.9761 38.98627,-76.979238 38.983791))"
first,880,,11,26028,27353,19525,13896,7012055,0.43,2.89,,"MULTILINESTRING ((-76.979238 38.983791,-76.971418 38.984061))"
first,880,,12,27353,27352,23216,13900,7012059,0.56,3.45,,"MULTILINESTRING ((-76.971418 38.984061,-76.971671 38.976206))"
first,881,,1,27351,26040,23207,13904,7012063,0.27,0.27,,"MULTILINESTRING ((-76.972929 38.968914,-76.977638 38.970161))"
first,881,,2,26040,26031,19565,13904,7012063,0.17,0.44,,"MULTILINESTRING ((-76.977638 38.970161,-76.979467 38.972171))"
first,881,,3,26031,27341,19536,13905,7012064,0.16,0.6,,"MULTILINESTRING ((-76.979467 38.972171,-76.981279 38.970351))"
first,881,,4,27341,27340,23175,13906,7012065,0.08,0.68,,"MULTILINESTRING ((-76.981279 38.970351,-76.98257 38.969874))"
